,%Strength,Class,Pretend,care,created_at,date,daughter,description,df,draw,eat,educ,famili,favorite_count,followers_count,friends_count,haha,health,hello,help,id,id_str,ill,impress,let,listed_count,location,love,lunch,mayb,peopl,pictur,rent,retweet_count,retweeted,rock,shes,statuses_count,text,that,time,time_zone,toe,trentreznor,umbrella,user,wanna,watch
440,90.82609415054321,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,,0,,,,,0,227,31,0.05531194433569908,,0.06531605124473572,,1110553009933742080,1110553009933742080,,0.06529425084590912,,39,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,49339,RELATIONS_(WENDY WILLIAMS SAGA CONTINUES?? SAD UPDATE!?!) has been published on Station4Relations -… https://t.co/jBj4N403Jp,0.10056494921445847,,,,0.04018070921301842,,stationfor,0.05528955161571503,0.059357237070798874
441,70.33610939979553,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,"Bird, animal, conservation, disability& ASD advocate, artist, 2kids 5GC, 2cats. fierce retweeter4animals, free thinker, 👎#Speciesism #ageism #polarization",0,,,,,0,315,648,0.05531194433569908,,0.06531605124473572,,1110553011099713537,1110553011099713537,,0.06529425084590912,,2,United States,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,15690,"RT @brendaperrott2: SAVE PRECIOUS PRETTY""PEACH [who] is pretty upset......Her owner who she     was bonded with has gone to a nursing home…",0.10056494921445847,,,,0.04018070921301842,,gigicatraoine,0.05528955161571503,0.059357237070798874
442,33.91568958759308,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,🇵🇹🇨🇭| insta: jessicadsilvaa | 19,0,,,,,0,513,303,0.05531194433569908,,0.06531605124473572,,1110553010906820608,1110553010906820608,,0.06529425084590912,,2,"Lamego, Portugal",,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,31085,"RT @dirtyIiar: “you look stressed out”

me: nah i’m good

also me: https://t.co/4EIHga7ujT",0.10056494921445847,,,,0.04018070921301842,,atuaamigajess,0.05528955161571503,0.059357237070798874
443,47.28738069534302,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,,0,,,,,0,11,240,0.05531194433569908,,0.06531605124473572,,1110553012198694914,1110553012198694914,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,92,RT @iamcardib: Don’t come harrasing me on my page and when I reply back ya get upset .GTFOH! If you not BARDIGANG then why the fuck you her…,0.10056494921445847,,,,0.04018070921301842,,Deb1s1,0.05528955161571503,0.059357237070798874
444,73.11431765556335,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,married to @itsmercediz_ 😍♥️💍//found 🙏🏽,0,,,,,0,57,73,0.05531194433569908,,0.06531605124473572,,1110553012391411713,1110553012391411713,,0.06529425084590912,,0,Im lost,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,3891,RT @kurkurkurk: Lemme give ya a little anxiety. https://t.co/s9EUCjlGbN,0.10056494921445847,,,,0.04018070921301842,,Kevinsparadise,0.05528955161571503,0.059357237070798874
445,91.57710075378418,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,"Get the latest #news, #advice and #tips about #Finance, #Investing, #wealthmanagement, and more!",0,,,,,0,384,1604,0.05531194433569908,,0.06531605124473572,,1110553012752150528,1110553012752150528,,0.06529425084590912,,2,"Charlevoix, Michigan 49720",,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,73814,RT @MarketWatch: U.S. consumer-confidence decline is latest sign of rising economic anxiety https://t.co/4OSTYjt9G7,0.10056494921445847,,,,0.04018070921301842,,GennechoFinance,0.05528955161571503,0.059357237070798874
446,86.58875226974487,Relational,,,Tue Mar 26 14:44:05 +0000 2019,,,"Centrist conservative democratic views. Music/Showbiz/NW England. 
Raise a smile 😊
Retweets/follows not auto endorsements.",0,,,,,0,1442,2427,0.05531194433569908,,0.06531605124473572,,1110553012785868800,1110553012785868800,,0.06529425084590912,,4,United Kingdom,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,18717,"@JamesCleverly Principles? 
Churchillian ones never vary or waver.
They remain steadfast and focused on the primary… https://t.co/VRh4XEAshO",0.10056494921445847,,,,0.04018070921301842,,inacentre,0.05528955161571503,0.059357237070798874
447,65.89056849479675,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,"A Human. Being.
ΦΣΣ ♡
@adamblockdesign",0,,,,,0,101,409,0.05531194433569908,,0.06531605124473572,,1110553013368905728,1110553013368905728,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,1760,"RT @DamianWassel: Pro tip: You can avoid a lot of needless hurt by saying, “I’m very upset and I don’t know how to communicate right now,”…",0.10056494921445847,,,,0.04018070921301842,,AimenHayder,0.05528955161571503,0.059357237070798874
448,90.40451049804688,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,,0,,,,,0,29,286,0.05531194433569908,,0.06531605124473572,,1110553013796642818,1110553013796642818,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,382,"RT @Kirtanmahto: What's happening in the judiciary system of the world's biggest democratic country😥😥😥😥
Very sad..
Really not acceptable.
#…",0.10056494921445847,,,,0.04018070921301842,,Jitenda61820513,0.05528955161571503,0.059357237070798874
449,66.44460558891296,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,,0,,,,,0,272,250,0.05531194433569908,,0.06531605124473572,,1110553014455033856,1110553014455033856,,0.06529425084590912,,0,Canada,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,1296,"RT @playboiashton: my mom when she was pregnant with me:

|              |
|              |
|               \
|                 \
|…",0.10056494921445847,,,,0.04018070921301842,,hangallo24,0.05528955161571503,0.059357237070798874
450,91.44775867462158,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,"•Born as human, dying as Belieber•I saw justin in ibiza.•Cameron Dallas followed me 30/3/15• •JUSTIN,MY HERO FOLLOWED ME 3/7/15 at 2:17am•purpose tour 21/9/16❤️",0,,,,,0,2811,3110,0.05531194433569908,,0.06531605124473572,,1110553014283190272,1110553014283190272,,0.06529425084590912,,17,Ibiza,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,101005,RT @j_moore30: We support you @justinbieber.  Depression is real.  You are truly talented and have grown so much since You Tube.  Stay stro…,0.10056494921445847,,,,0.04018070921301842,,manaleladli,0.05528955161571503,0.059357237070798874
451,61.717647314071655,Relational,,,Tue Mar 26 14:44:04 +0000 2019,,,i'm miles im 20 i'm Rly gay and won't use this much probably. 🦐🦐 (they/them),0,,,,,0,11,154,0.05531194433569908,,0.06531605124473572,,1110553006653755392,1110553006653755392,,0.06529425084590912,,0,"Tulsa, Oklahoma",,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,881,RT @skrongmeat_: any ladies wanna come over n kiss n watch a youtube video about the failure of euro Disney world,0.10056494921445847,,,,0.04018070921301842,,Slimepal,0.05528955161571503,0.059357237070798874
452,77.66544818878174,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,,0,,,,,0,54,328,0.05531194433569908,,0.06531605124473572,,1110553015889653761,1110553015889653761,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,1986,"RT @rvnstrr: @pant_leg and then there's my poor mom pregnant with me...

|              |
|              |
|               \
|…",0.10056494921445847,,,,0.04018070921301842,,Geminixbunny,0.05528955161571503,0.059357237070798874
453,91.64354801177979,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,bangtan 💜 ||-// stay alive - yes I’m a multi and YES I’m an ARMY -,0,,,,,0,218,390,0.05531194433569908,,0.06531605124473572,,1110553016598315008,1110553016598315008,,0.06529425084590912,,2,a home,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,46309,"RT @AeneaMateo: rt if you've ever:

- self-harmed
- attempted suicide
- been to a therapist
- cancelled on things because you don't have th…",0.10056494921445847,,,,0.04018070921301842,,apricottae,0.05528955161571503,0.059357237070798874
454,91.64354801177979,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,12.18.17 You worked hard Kim Jonghyun❣️🌹 ||💜Army and Exo-L,0,,,,,0,154,402,0.05531194433569908,,0.06531605124473572,,1110553016304877571,1110553016304877571,,0.06529425084590912,,3,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,23406,"RT @AeneaMateo: rt if you've ever:

- self-harmed
- attempted suicide
- been to a therapist
- cancelled on things because you don't have th…",0.10056494921445847,,,,0.04018070921301842,,BtsExo0,0.05528955161571503,0.059357237070798874
455,66.61624312400818,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,"أقرأ و أكتُب PhD Strategy, arabian to the bone; a writer, a strategist; a proud to be not a want to be.",0,,,,,0,2486,4979,0.05531194433569908,,0.06531605124473572,,1110553016879513600,1110553016879513600,,0.06529425084590912,,20,Jeddah - London,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,22156,Isolated and detached. #Depression,0.10056494921445847,,,,0.04018070921301842,,AmalJibreen,0.05528955161571503,0.059357237070798874
456,59.315186738967896,Relational,,,Tue Mar 26 14:44:06 +0000 2019,,,,0,,,,,0,7,82,0.05531194433569908,,0.06531605124473572,,1110553016988590080,1110553016988590080,,0.06529425084590912,,0,"Saskatchewan, Canada",,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,170,Elected officials are forgetting they represent the people.  This is beyond getting out of hand. And this problem w… https://t.co/ALQHM9ObMH,0.10056494921445847,,,,0.04018070921301842,,Joe_Navid,0.05528955161571503,0.059357237070798874
457,47.66395092010498,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,"~Don't trust a perfect person and don't trust a song that's flawless~






Stream Truce + TRENCH",0,,,,,0,85,301,0.05531194433569908,,0.06531605124473572,,1110553017269567489,1110553017269567489,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,125,@myybIood they're some pretty sad people,0.10056494921445847,,,,0.04018070921301842,,chlorineslegend,0.05528955161571503,0.059357237070798874
458,44.44088637828827,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,,0,,,,,0,227,368,0.05531194433569908,,0.06531605124473572,,1110553018255044608,1110553018255044608,,0.06529425084590912,,3,Zamunda ,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,8015,"RT @cropout: ever met someone and the two of you just undeniably click? no awkward stage, no anxiety, they just radiate good vibes... yeah…",0.10056494921445847,,,,0.04018070921301842,,dahalfbloodpimp,0.05528955161571503,0.059357237070798874
459,88.78971934318542,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,People like either Guitar or Souls. I like both because they're muy extraño and lindo.,0,,,,,0,427,1317,0.05531194433569908,,0.06531605124473572,,1110553017990840321,1110553017990840321,,0.06529425084590912,,0,Guitar's Old Apartment xD,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,7485,"RT @AdvyStyles: @knobbelnyu The future of the internet was decided by some 50-yo guys who live in the past, who also got paid for their vot…",0.10056494921445847,,,,0.04018070921301842,,GuitarraTRK,0.05528955161571503,0.059357237070798874
460,77.71924138069153,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,Retired high school English teacher after 38 wonderful years in the classroom.  Mother of 3; grandmother of 5. Ultra conservative and Republican.,0,,,,,0,277,524,0.05531194433569908,,0.06531605124473572,,1110553018649452544,1110553018649452544,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,11661,RT @RobertBucking20: @RepAdamSchiff The people of America have there eyes on every move you make! You are one sad guy with no interest in h…,0.10056494921445847,,,,0.04018070921301842,,gabbywon,0.05528955161571503,0.059357237070798874
461,88.77450823783875,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,I LOVE LOURDES GRACE 🦋✨ AND KPOP 🙈🐰,0,,,,,0,285,174,0.05531194433569908,,0.06531605124473572,,1110553018729062400,1110553018729062400,,0.06529425084590912,,0,infinity and beyond,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,2375,RT @teamjachlou: Felt sad seeing Lou crying after the tapatan. Choose your words wisely because you don’t know how it will affect someone’s…,0.10056494921445847,,,,0.04018070921301842,,leyzilou,0.05528955161571503,0.059357237070798874
462,66.99978709220886,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,"“We are eachother’s night scene, we are eachother’s moon” Kim Namjoon 🌑🌕
http://curiouscat.me/Jas_min07",0,,,,,0,5429,4628,0.05531194433569908,,0.06531605124473572,,1110553018754314241,1110553018754314241,,0.06529425084590912,,22,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,36295,"@TriciaTae Thank you so much sweetie 💖💖

I really hope they find some light in their heart too cause it's sad seein… https://t.co/j5mG5Y4lI1",0.10056494921445847,,,,0.04018070921301842,,lilmeowmeowOT7,0.05528955161571503,0.059357237070798874
463,68.77319812774658,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,"BTS has 7 members, love all of them 💜",0,,,,,0,67,105,0.05531194433569908,,0.06531605124473572,,1110553019450564608,1110553019450564608,,0.06529425084590912,,0,Under the sea,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,9548,"RT @MrDalekJD: Well the EU has just voted to destroy not only my job as a content creator, but the job of any content creators you watch in…",0.10056494921445847,,,,0.04018070921301842,,Ancsi98N,0.05528955161571503,0.059357237070798874
464,88.80311250686646,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,,0,,,,,0,94,94,0.05531194433569908,,0.06531605124473572,,1110553020150902784,1110553020150902784,,0.06529425084590912,,0,"Dasmarinas, Calabarzon",,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,1500,"RT @janinavela: unpopular opinion: just because you’re  nervous, doesn’t mean you have anxiety. just because you’re sad doesn’t mean you’re…",0.10056494921445847,,,,0.04018070921301842,,DabuKelly,0.05528955161571503,0.059357237070798874
465,76.98743343353271,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,Single. Lesbian only. Dm if u single 💜 nak yang serius sahaja. Nakal banyak. Hanya untuk girl sahaja 💙❤️💚,0,,,,,0,75,408,0.05531194433569908,,0.06531605124473572,,1110553020733911040,1110553020733911040,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,320,"RT @mrstealurgrilll: hi saya nak girlfriend bc i'm sad being lonely. saya baik dan comel (lol jk) so these are the criterias!

-can take me…",0.10056494921445847,,,,0.04018070921301842,,Nabila42389467,0.05528955161571503,0.059357237070798874
466,66.44455790519714,Relational,,,Tue Mar 26 14:44:07 +0000 2019,,,"Art'J 
28 💘",0,,,,,0,166,195,0.05531194433569908,,0.06531605124473572,,1110553021082189825,1110553021082189825,,0.06529425084590912,,0,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,7720,"RT @peedekaf: my mom when she was pregnant with me:

|              |
|              |
|               \
|                 \
|…",0.10056494921445847,,,,0.04018070921301842,,__mnqs_,0.05528955161571503,0.059357237070798874
467,86.38834357261658,Relational,,,Tue Mar 26 14:44:08 +0000 2019,,,can't be shamed if you're not ashamed,0,,,,,0,116,510,0.05531194433569908,,0.06531605124473572,,1110553021333848065,1110553021333848065,,0.06529425084590912,,3,locating...,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,11953,@williebyrd @TwittaHatesZee @DISSneyFeuds that’s no defensive it’s a legitimate question. YOU know you’re suffering… https://t.co/Ed8ZRispKU,0.10056494921445847,,,,0.04018070921301842,,lowkiri,0.05528955161571503,0.059357237070798874
468,86.57806515693665,Relational,,,Tue Mar 26 14:44:08 +0000 2019,,,an extraordinaire..,0,,,,,0,1519,1505,0.05531194433569908,,0.06531605124473572,,1110553021551988736,1110553021551988736,,0.06529425084590912,,0,🌍,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,2777,"RT @MukamiWaEmbu: It's sad moments in Africa. God save this your people. #CycloneIdai
#PrayForMozambique #PrayForZimbabwe #PrayForMalawi ht…",0.10056494921445847,,,,0.04018070921301842,,fukulloyd,0.05528955161571503,0.059357237070798874
469,86.33044362068176,Relational,,,Tue Mar 26 14:44:08 +0000 2019,,,Women from across Gloucestershire. Gender and sex trade abolitionists. Holding local bodies to account because #sexmatters,0,,,,,0,300,283,0.05531194433569908,,0.06531605124473572,,1110553021325496320,1110553021325496320,,0.06529425084590912,,0,"South West, England",,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,276,"RT @HarryTheOwl: I am stunned, shocked, upset, aghast and fuming.Just had Inspector Wilson from @Humberbeat call me re my complaint.",0.10056494921445847,,,,0.04018070921301842,,GResisters,0.05528955161571503,0.059357237070798874
470,77.91086435317993,Relational,,,Tue Mar 26 14:44:08 +0000 2019,,,333 🏳️‍🌈,0,,,,,0,514,237,0.05531194433569908,,0.06531605124473572,,1110553022210473989,1110553022210473989,,0.06529425084590912,,11,,,,,,0.08282649517059326,,0,False,0.06249822676181793,0.0402023047208786,173323,RT @joannachiu: I’m sure the young woman he targeted will be CEO someday or some other position of influence. She was in the middle of stud…,0.10056494921445847,,,,0.04018070921301842,,NotoriousMNR,0.05528955161571503,0.059357237070798874
